region_id,x,y,distance,elevation,height_std,point_density,point_count,semantic_label,semantic_importance,confidence,dynamic_relevance,uncertainty,semantic_source,dominant_class_ratio,uncertainty_source,dynamic_source,terrain_complexity
306,12.689164469319005,16.91109195832283,21.14237276542723,-0.16477640663112153,0.3825609686021372,7.75,31,vehicle,1.0,0.0,0.8,0.5,annotation,0.8387096774193549,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.14477720687336237
307,13.198245271046956,21.808910179138184,25.491611197341577,4.231078044573466,0.4879417210731968,7.5,30,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.18465772855000046
308,12.681932424887632,22.825871736575397,26.112292709833195,2.3454859868074074,1.0658236243139585,9.75,39,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4033526156932592
309,14.120936938694545,-10.20774255480085,17.424088730595933,-0.4645374833988691,0.6658706234469538,1.75,7,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2519935302180115
310,14.651421744247962,-3.2172042254743904,15.000485397354057,0.24761940208002764,0.9677577990149048,7.25,29,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3662403710008486
311,14.8990083694458,5.617572689056397,15.922863225866394,-1.4864614725112915,0.02057631302196287,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0077869447527719815
312,15.115976015726725,7.089380794101292,16.69586927811181,-1.3307791153589885,0.11477147294992097,2.25,9,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.04343436640477597
313,14.923504057384672,8.928301720392136,17.390386567328914,-0.8503840516329676,0.612936178872915,5.25,21,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.23196090362564112
314,15.635357141494751,10.891776323318481,19.055056662715334,-0.7771157771348953,0.192317373626941,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.07278100609340056
315,14.782662478360264,16.883475216952238,22.440562500761,-0.5214285904710944,0.00448501700656216,2.75,11,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0016973196125109633
316,14.96005295484494,21.34794142307379,26.067945592523294,4.285816913995987,0.5040052565227787,9.75,39,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.19073684792121987
317,15.01817512512207,22.471238962809245,27.02780354768977,1.9749939680099486,0.3927964685618216,3.75,15,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.14865075178969353
318,17.318082809448242,-32.92282676696777,37.19984562498447,-0.0005097831114350507,6.0304831978228095e-06,1.5,6,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),2.282189206775893e-06
319,17.210753440856934,-31.364097595214844,35.775922796821476,-0.8320885896682739,1.6644500327651817,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6298980986077347
320,17.042625427246094,-18.346403121948242,25.04079848899486,-1.7514485120773315,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
321,17.271774927775066,-17.67769940694173,24.71467712671779,-1.535789132118225,0.2648075317382622,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.10021433954483323
322,17.698360019259983,-6.37362093395657,18.811033761628032,0.87395840883255,1.1481271928678998,2.25,9,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.43449975758410436
323,17.300003433227538,-5.56768913269043,18.17386257975898,-0.3189756512641907,1.0412628460717555,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3940577812371067
324,16.0457763671875,-3.8877456188201904,16.510042556651648,-0.770280122756958,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
325,17.087219429016113,7.4611287117004395,18.645147075523603,-1.3045123934745788,0.03399545402755016,2.5,10,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.012865313726291664
326,16.696956634521484,10.882582426071167,19.930352759430125,-0.8152501843869686,0.20867410858198263,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.07897108452458944
327,17.16139110765959,21.13390206454093,27.224165023443142,3.199882822637671,1.7058585225630944,14.25,57,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6455688177500755
328,16.561962339613174,22.0833617316352,27.603866792697996,2.0018510950936212,0.5629245585309913,2.25,9,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2130343970069147
329,19.200233459472656,-68.53622436523438,71.17487629170843,-1.6532509326934814,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
330,19.952972412109375,-34.72718048095703,40.051194392119704,0.9293026328086853,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
331,19.083399391174318,-32.65211410522461,37.81979227684468,0.08776005324907601,0.2649070151564999,2.5,10,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.10025198826648744
332,19.334255981445313,-31.222078704833983,36.7237205768547,0.01541663905372843,1.4135198102601059,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5349355182191998
333,19.27778646681044,-10.691098107231987,22.04387964489008,1.6584748658869002,0.9473686548053507,4.5,18,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3585242588214397
334,18.637754440307617,-8.894061172709746,20.651155287806766,1.0541348494101412,1.599953105717998,8.5,34,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.605489740944051
335,18.797507566564224,-6.766578085282269,19.978309981058498,0.2782650680661284,0.7030816907185083,4.25,17,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.26607576762983504
336,18.29205762423002,-4.84703804896428,18.92334933293414,1.7658731295512273,0.0006882637100562646,3.25,13,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.00026046801872742605
337,18.57273292541504,-3.7441970825195314,18.946382771166206,1.7672447204589843,0.0005557075636390506,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.00021030318172823018
338,18.626710891723633,6.808836460113525,19.83216106692428,-1.3876508176326752,0.018927221772300024,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.007162859065520937
339,19.350570331920277,8.498112851923162,21.13439126671537,-0.4085665403637739,0.5491103541151452,2.75,11,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.20780651937524797
340,19.022165005023663,10.794333604665903,21.871451699582416,-0.6635873437178537,0.3018925810448194,3.25,13,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.11424888644328618
341,18.9881578073269,20.961748751198375,28.283299800842126,2.4753441398288265,1.756368401018672,20.5,82,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.664683886255448
342,21.746126174926758,-36.24908638000488,42.271624844579726,5.9500932097435,1.5937883642447657,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6031567427428696
343,21.6283541969631,-34.97550417029339,41.12264093216171,4.774642661861751,2.1644380866470923,5.75,23,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.8191146676047498
344,21.285816421508787,-33.168320922851564,39.410956516829756,3.43709259532392,2.6424115844199556,6.25,25,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),1.0
345,20.807767731802805,-30.97646767752511,37.31627992924016,0.8815484162686127,2.5520074242602067,3.5,14,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.9657872525639892
346,21.12789192199707,-6.085050296783447,21.986715402305396,1.2252863645553589,0.40191317666307463,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.15210089867635057
347,21.612139892578124,-4.614533805847168,22.099287612537946,-0.5138220429420471,0.004860490247686802,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0018394145243477442
348,21.199626922607422,-3.860239028930664,21.548216330318873,-0.500762403011322,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
349,21.453886032104492,9.286350917816161,23.377457929538732,-0.43233039186452515,0.46731427717682955,2.5,10,pedestrian_vru,1.0,0.0,0.95,0.5,annotation,0.7,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.1768514337176626
350,20.771879196166992,10.460844176156181,23.257261795361376,-0.6926771657807487,0.2331733617800306,1.75,7,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0882426353089181
351,21.28850555419922,19.65268938164962,28.972895413865263,4.943501296796296,0.47927397034503827,4.75,19,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.18137748607026535
352,20.61864137649536,20.958553075790405,29.400498622357578,1.3115718118763955,0.8908217327296658,6.0,24,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.33712451836878127
353,22.118745803833008,-34.788536071777344,41.22476389200954,-3.8467090129852295,0.03623247146606445,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.013711895482027248
354,23.79376983642578,-6.433842658996582,24.648282179282383,-0.5727882385253906,0.0033680200576782227,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0012746008523186018
355,22.91654133796692,-5.382349491119385,23.540126442721153,0.29987048357725143,1.0807869004948967,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.40901535054848154
356,23.13346290588379,10.082660675048828,25.235236323563075,-0.586472749710083,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
357,22.880709686279296,19.252027053833007,29.902632349499154,4.799069099426269,0.5383709837674149,6.25,25,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.203742288650916
358,23.158612145317925,20.36612394120958,30.839914411132483,1.9955291483137343,0.44850531470311905,4.5,18,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.16973332895888432
359,25.711946487426758,-38.321041107177734,46.147658485672956,1.070708155632019,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
360,25.08698558807373,-5.5741190910339355,25.698786927348305,1.7965126633644104,0.03849571196604132,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.014568401150304387
361,24.439476013183594,9.804905891418457,26.33294832217898,0.6107577085494995,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
362,24.836897168840682,19.260074070521764,31.429634330955093,3.4552479471479143,1.0683611499123153,1.75,7,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4043129224120605
363,24.33825174967448,20.090970357259113,31.559429464532425,2.4537501335144043,0.360408439225233,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.13639375536735224
364,27.082204341888428,-6.861841082572937,27.93797872177381,0.24526246416644426,0.3173989848375926,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.12011716369585394
365,26.42444133758545,-5.238782167434692,26.938744191244815,1.8831815123558044,0.014469669664303098,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.005475933329091646
366,27.48718770345052,9.046234448750814,28.93751622974037,-0.00024283925692240396,0.5477332334197885,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2072853588174165
367,27.67740758260091,17.92840003967285,32.976755729998,5.682020266850789,0.5688949344246386,1.5,6,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.21529383907447505
368,27.013483810424805,18.227826182047526,32.588064608058886,4.987310314178467,0.9012988246268622,3.75,15,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3410894918645723
369,29.1530704498291,-12.483091831207275,31.71323222755846,2.95804762840271,0.005109310150146484,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0019335784706181742
370,29.529388427734375,-10.548646545410156,31.35695656239627,1.4616883516311645,0.0065027614097210844,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0024609192027700436
371,29.344451904296875,-9.534584999084473,30.854580999721243,1.4382145404815674,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
372,29.058778285980225,17.621183122907365,33.984094663898155,5.324603719370706,0.8507985230657796,7.0,28,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3219780476600284
373,29.062440490722658,18.733970069885252,34.577262498008025,2.7431543827056886,0.6544372416854275,2.5,10,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.24766665630141987
374,30.990865843636648,17.108678136553085,35.39972645824335,5.39911961555481,0.9416554851792007,7.0,28,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3563621544544154
375,31.049725941249303,18.256899697440012,36.01943735803039,2.518122468675886,0.02914486434767972,1.75,7,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.01102964599440984
376,33.97200012207031,-5.052876949310303,34.34571818667964,5.641982555389404,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
377,32.956241492069125,16.87696988654859,37.026287497331495,4.75129652888493,1.7972949514735772,8.25,33,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6801722192222781
378,32.39664840698242,18.083707809448242,37.102066197762305,0.8606038093566895,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
379,35.89959716796875,-36.94205093383789,51.51209764725858,-1.1968505382537842,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
380,35.60068130493164,-12.823276042938232,37.839726714772965,0.8777333498001099,0.005752205848693848,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0021768773201758925
381,35.38640546798706,-7.0871047377586365,36.08912226015958,5.493522882461548,0.5278233448245712,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.19975061717739
382,34.49911244710287,-5.65595178604126,34.95967033946217,4.085784872372945,1.547354310478445,3.75,15,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5855841382174798
383,35.41732441295277,15.872263474897904,38.81128207607833,6.293271975083784,0.895848209741775,2.75,11,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.339026749286079
384,34.615462043068625,16.640273440967906,38.40740700236488,4.315656546082622,1.7242149267888824,5.5,22,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6525156553790126
385,37.11251449584961,-11.70164680480957,38.913587217695024,1.8138805031776428,0.0029813647270202637,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0011282741661438457
386,36.448011779785155,-8.609282302856446,37.450998711244466,5.440804481506348,0.36115599910805934,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.13667666355895797
387,36.90755117507208,15.519028481983003,40.037577084098935,6.036304905301049,1.0700431190544946,5.25,21,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4049494504806235
388,36.34273147583008,16.93943691253662,40.09661649114671,2.1051737428060733,1.2160389628405721,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.46020043584826653
389,39.59619140625,-9.396613121032715,40.69588077467731,1.8969305753707886,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
390,39.08038139343262,15.102451271480984,41.897019515278316,5.662386695543925,1.0960778299672231,4.5,18,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4148020832295234
391,39.287115478515624,16.158893585205078,42.4804341376145,2.9685667991638183,1.0841933547988716,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4103044965407486
392,41.059696197509766,-14.121872901916504,43.420340234614486,1.0071771144866943,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
393,40.130409240722656,-9.279531478881836,41.189312330936495,1.919933557510376,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
394,41.09787859235491,14.697388830639067,43.646865445653,5.593574620428539,1.6896255998153495,5.25,21,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6394255950805048
395,42.13710021972656,-17.316022872924805,45.55633724371325,4.249228477478027,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
396,43.50650215148926,-13.700070858001709,45.61258237560999,1.0580230951309204,0.005495429039001465,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0020797021445876627
397,42.98962173461914,13.89777946472168,45.18025952709522,6.561106109619141,0.7748187938986266,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2932241133315761
398,42.44465446472168,14.094131708145142,44.72352000051159,6.017735958099365,0.8452417828999932,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3198751427989728
399,45.80127716064453,-23.015518188476562,51.258863302167306,5.993265151977539,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
400,44.59027099609375,-21.28333282470703,49.409235205903876,5.777024507522583,0.023459196090698242,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.008877949305481813
401,45.085750579833984,-14.042556762695312,47.22201081890224,-0.0010014516301453114,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
402,44.993534088134766,-13.279104550679525,46.91218101312305,1.084425841186506,0.8825585261575186,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.33399737246128214
403,44.36554718017578,-10.503849983215332,45.5920238755234,-0.0009811788331717253,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
404,44.27209218343099,-9.225991249084473,45.22319162582839,-0.0009854967162633936,5.295595438844401e-06,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),2.0040766813421513e-06
405,44.75437545776367,14.688441276550293,47.103125477500384,3.292600154876709,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
406,50.21296691894531,-12.519479751586914,51.750163478519475,1.2003673315048218,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
407,52.502140045166016,-14.225287437438965,54.39516074063927,1.2617340087890625,0.001532435417175293,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0005799381997152737
408,61.14250373840332,-12.652520179748535,62.43790539647857,2.1758254170417786,0.7205755114555359,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2726961672830055
409,61.01654052734375,-11.711362838745117,62.13030047783225,2.896021604537964,0.002888917922973633,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0010932883961026793
